Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
Sir Hill,Daken,100,697968,7,9,19,6,7,7,5,raider,purple,5,5,5,12,5,2,2,2,2,2
Sir Hill,OldManLogan,105,1282766,7,10,20,8,8,8,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sir Hill,Northstar,100,706301,7,9,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Guardian,100,737026,7,9,19,6,7,6,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Sasquatch,100,670545,7,9,19,6,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Sir Hill,BlackPantherShuri,105,1066591,7,10,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
Sir Hill,HankPym,105,1107431,7,10,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sir Hill,Ares,100,1116972,7,10,19,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Gladiator,105,1550575,7,10,20,7,7,7,5,fortifier,purple,5,13,5,5,5,3,3,3,3,3
Sir Hill,Gorr,105,1501257,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,ThanosEndgame,105,1571421,7,10,20,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sir Hill,Sentinel,105,1516797,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Nimrod,105,1562986,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Blade,105,1635051,7,10,20,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Oath,105,1635407,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,OmegaSentinel,105,1327110,7,9,19,6,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Sir Hill,CaptainBritain,105,1069233,7,10,19,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,ZombieScarletWitch,105,1102626,6,6,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Mephisto,105,1790731,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,ManThing,100,915510,7,9,19,6,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Sir Hill,EmmaFrostXMen,105,1602327,7,10,20,7,8,7,6,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,ShadowKing,105,1615989,7,10,20,8,8,7,6,striker,purple,13,5,5,5,5,3,3,3,3,3
Sir Hill,AncientOne,105,1518150,7,10,19,6,8,7,6,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Kahhori,105,1581443,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,MsMarvelClassic,105,1495288,7,10,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Odin,105,1772285,7,7,20,7,7,7,5,raider,purple,,13,,14,,4,4,4,4,4
Sir Hill,Medusa,105,1475503,7,10,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,JeanGrey,105,1395257,7,10,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Hercules,105,1619568,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,OmegaRedPhoenix,105,1215011,6,5,19,8,7,7,6,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,PeggyCarter,105,1655331,7,10,20,7,7,7,5,raider,purple,13,,,13,,3,3,3,3,3
Sir Hill,FalconJoaquin,105,1571799,7,10,20,6,7,7,5,healer,purple,13,,13,,,3,3,3,3,3
Sir Hill,Lilandra,105,1680383,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,HowardTheDuck,105,1550408,7,10,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Patriot,105,1633113,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Knull,105,2209135,7,11,20,7,7,7,5,raider,purple,5,5,5,14,5,4,4,4,4,4
Sir Hill,Havok,105,1583237,7,10,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,DaredevilModern,105,1660371,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,SilverSable,105,1710862,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,HitMonkey,105,1703412,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,VictoriaHand,105,1465242,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Songbird,105,1839046,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Quasar,105,1569512,7,7,20,8,7,7,5,striker,purple,15,5,5,5,5,5,5,5,5,5
Sir Hill,Hyperion,105,1725136,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Hellverine,105,1648079,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,TheHood,105,1590415,7,10,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Satana,105,1672090,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,InvisibleWomanMCU,105,1979872,7,10,20,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
Sir Hill,MrFantasticMCU,105,1803116,7,10,20,7,7,7,5,fortifier,purple,,14,,,,4,4,4,4,4
Sir Hill,FranklinRichards,105,1917094,7,10,20,7,7,7,5,striker,purple,14,,13,,,4,5,4,4,4
Sir Hill,Azazel,105,1673082,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Blastaar,105,1699254,7,7,20,7,7,7,5,raider,purple,15,5,5,15,5,5,5,5,5,5
Sir Hill,RachelSummers,105,1601118,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,SebastianShaw,105,1610913,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Xavier,105,1641474,7,6,20,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
Sir Hill,PhantomRider,105,939093,5,5,19,8,6,6,6,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Scorpion,105,1014635,6,6,20,6,6,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Hobgoblin,105,1397448,7,8,20,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,SuperiorSpiderMan,105,1185795,6,6,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,LivingMummy,105,1180052,6,6,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,DaimonHellstrom,105,1285043,6,6,20,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
Sir Hill,Hellcat,105,1192736,6,6,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,ZombieKestrel,105,767951,3,1,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,LadyBullseye,105,1095583,6,6,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,SwordMaster,105,981155,5,5,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Thunderstrike,105,1566528,7,7,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,SteelSerpent,105,926510,5,5,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Sir Hill,Wolfsbane,105,1006907,5,5,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sir Hill,Cannonball,105,1048391,5,5,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Warlock,105,880328,4,4,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,Darkstar,105,922334,3,3,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sir Hill,UrsaMajor,100,117042,3,3,19,1,1,1,5,,,,,,,,,,,,
░S░e░n░t░r░y░,ShieldSupport_Heal,70,66793,7,10,9,5,5,,3,healer,,,,5,,,5,5,5,5,5
░S░e░n░t░r░y░,SpiderMan,51,23612,6,6,9,4,3,3,3,,,,,,,,,,,,
░S░e░n░t░r░y░,LukeCage,60,61005,7,5,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
░S░e░n░t░r░y░,Punisher,105,1589488,7,10,20,6,7,7,5,raider,purple,13,,,13,,3,3,3,3,3
░S░e░n░t░r░y░,Elektra,105,1348152,7,10,19,6,7,7,4,striker,purple,13,,,,13,3,3,3,3,3
░S░e░n░t░r░y░,Crossbones,50,18285,5,5,9,3,3,3,1,,,,,,,,,,,,
░S░e░n░t░r░y░,ShieldDmg_Defense,30,2593,1,1,5,3,2,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,Nebula,70,56059,4,4,13,5,5,5,4,skirmisher,,,,,,5,5,5,5,5,5
░S░e░n░t░r░y░,HandSupport_Heal,30,4678,2,2,6,3,3,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,ShieldSupport_Stealth,30,2927,2,2,4,3,2,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,MercTank_Debuff,47,3337,1,1,4,3,2,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,Wolverine,95,448999,7,8,18,6,7,6,5,striker,purple,13,,,5,,3,3,3,3,3
░S░e░n░t░r░y░,ScarletWitch,75,208231,7,8,14,6,6,6,4,skirmisher,blue,,,5,,10,5,5,5,5,5
░S░e░n░t░r░y░,JessicaJones,48,13994,4,4,9,3,3,2,1,,,,,,,,,,,,
░S░e░n░t░r░y░,HandDmg_Bonus,37,3738,2,2,5,3,2,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,RavagerTank_Taunt,40,3864,1,1,6,3,2,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,MsMarvel,51,11055,2,2,6,4,3,3,1,,,,,,,,,,,,
░S░e░n░t░r░y░,HandControl_HealBlock,34,3059,2,2,4,3,2,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,HydraSupport_Heal,1,121,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,AntMan,45,43979,7,8,8,5,4,4,3,skirmisher,,,,,,5,5,5,5,5,5
░S░e░n░t░r░y░,UltGreenGoblin,34,4233,3,3,4,3,2,2,1,,,,,,,,,,,,
░S░e░n░t░r░y░,Hulk,51,39205,7,9,9,4,4,4,2,,,,,,,,,,,3,
░S░e░n░t░r░y░,AimDmg_Speed,45,4089,2,2,5,3,2,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,HandTank_Stealth,38,4221,2,2,6,3,2,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,Bullseye,1,201,2,2,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Quake,95,689210,7,10,18,6,6,6,4,raider,purple,12,12,12,12,12,2,2,2,2,2
░S░e░n░t░r░y░,Venom,75,221116,7,11,14,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
░S░e░n░t░r░y░,Deadpool,90,453286,7,8,17,6,6,6,5,raider,blue,,,,10,,5,5,5,5,5
░S░e░n░t░r░y░,SilverSurfer,100,807952,7,9,18,7,7,7,5,skirmisher,blue,10,,,10,10,5,5,5,5,5
░S░e░n░t░r░y░,Cosmo,70,59925,4,4,13,5,5,5,4,healer,,,,5,,,5,5,5,5,5
░S░e░n░t░r░y░,Thanos,52,8574,3,3,7,3,2,2,1,,,,,,,,,,,,
░S░e░n░t░r░y░,Gamora,70,67298,5,5,13,5,5,5,4,striker,,5,,,,,5,5,5,5,5
░S░e░n░t░r░y░,WarMachine,60,114096,7,8,11,6,6,6,4,raider,,,,,5,,5,5,5,5,5
░S░e░n░t░r░y░,RavagerSupport_Heal,45,4589,1,1,6,3,2,,1,,,,,,,,,,,,
░S░e░n░t░r░y░,Loki,75,144485,7,7,14,6,6,6,4,skirmisher,blue,,,,,10,5,5,5,5,5
░S░e░n░t░r░y░,IronFist,70,138376,7,9,13,6,6,6,4,healer,,,,5,,,5,5,5,5,5
░S░e░n░t░r░y░,Forge,95,464773,7,9,18,6,7,6,5,striker,purple,13,9,9,9,9,3,3,3,3,3
░S░e░n░t░r░y░,IronManInfinityWar,50,35130,5,5,9,5,5,5,3,striker,,5,,,,,5,5,5,5,5
░S░e░n░t░r░y░,OmegaRed,70,203372,7,10,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
░S░e░n░t░r░y░,Zemo,1,862,7,10,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,IronMan,100,532635,7,7,19,6,7,6,5,raider,blue,,,,10,,5,5,5,5,5
░S░e░n░t░r░y░,NickFury,70,81786,6,6,13,6,6,6,4,healer,,,,5,,,5,5,5,5,5
░S░e░n░t░r░y░,DoctorOctopus,90,306247,7,8,17,6,7,6,5,healer,purple,,,10,,,,,,,
░S░e░n░t░r░y░,Titania,85,230292,7,8,16,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
░S░e░n░t░r░y░,KangTheConqueror,95,500426,7,9,18,6,6,7,5,striker,purple,13,9,9,9,9,3,3,3,3,3
░S░e░n░t░r░y░,RedGoblin,100,680536,7,10,18,7,6,7,5,raider,purple,,,,13,,3,3,3,3,3
░S░e░n░t░r░y░,Korath,1,195,2,2,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,KreeTank_Counter,1,103,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,AimSupport_Heal,1,103,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,KreeDmg_Offense,1,103,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,KreeDmg_Speed,1,103,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,MercSupport_Buffs,1,103,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,KreeControl_Assist,1,103,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,KreeSupport_HoT,1,103,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,ShieldTank_Stun,1,103,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,AimTank_Taunt,1,103,1,1,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Rhino,1,384,4,4,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,AmericaChavez,1,288,3,3,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Shuri,40,15339,7,9,5,3,2,2,1,healer,,,,5,,,5,5,5,5,5
░S░e░n░t░r░y░,Jubilee,1,800,7,9,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Magneto,1,798,7,9,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Hawkeye,1,477,5,5,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,CaptainAmerica,100,536097,7,9,18,6,6,6,4,fortifier,blue,,10,,,,5,5,5,5,5
░S░e░n░t░r░y░,Thing,80,293180,7,10,15,6,6,6,4,raider,blue,5,,,10,,5,5,5,5,5
░S░e░n░t░r░y░,Gwenom,80,241890,7,10,15,6,7,6,5,striker,blue,10,,,,,5,5,5,5,5
░S░e░n░t░r░y░,Gambit,95,485577,7,9,18,6,7,6,5,raider,purple,9,9,9,13,9,3,3,3,3,3
░S░e░n░t░r░y░,Hela,85,323684,7,8,16,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
░S░e░n░t░r░y░,Wasp,50,62089,7,9,9,5,5,5,3,raider,,,,,5,,5,5,5,5,5
░S░e░n░t░r░y░,BlackBolt,100,713381,7,9,19,7,6,7,5,striker,purple,13,,,,,3,3,3,3,3
░S░e░n░t░r░y░,TheLeader,90,391126,7,9,17,6,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
░S░e░n░t░r░y░,Nightcrawler,100,817569,7,10,19,6,7,7,5,raider,purple,9,9,9,13,9,3,3,3,3,3
░S░e░n░t░r░y░,Mysterio,100,601084,7,9,18,6,6,7,5,raider,purple,,,,13,10,3,3,3,3,3
░S░e░n░t░r░y░,EbonyMaw,1,801,7,9,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,InvisibleWoman,100,998017,7,8,19,6,7,7,5,fortifier,purple,,13,5,,,3,3,3,3,3
░S░e░n░t░r░y░,StarLord,70,143499,7,10,13,5,5,5,4,skirmisher,,,,,,5,5,5,5,5,5
░S░e░n░t░r░y░,KravenTheHunter,95,455563,7,9,18,6,6,6,5,raider,purple,,,,13,,3,3,3,3,3
░S░e░n░t░r░y░,StarBrand,100,503710,7,8,18,6,6,6,4,raider,blue,5,5,5,10,5,5,5,5,5,5
░S░e░n░t░r░y░,Korg,1,573,6,6,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Sabretooth,1,288,3,3,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,NicoMinoru,1,739,7,8,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Darkhawk,70,111589,7,8,13,6,6,6,4,raider,,,,,5,,5,5,5,5,5
░S░e░n░t░r░y░,GhostRiderRobbie,75,155689,7,7,14,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
░S░e░n░t░r░y░,ElsaBloodstone,50,66870,7,7,9,5,5,5,3,raider,,,,,5,,5,5,5,5,5
░S░e░n░t░r░y░,NightNurse,1,734,7,8,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Sasquatch,100,569572,7,8,18,6,6,7,5,fortifier,purple,10,13,,,5,3,3,3,3,3
░S░e░n░t░r░y░,MrNegative,1,739,7,8,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Phoenix,100,1190328,7,10,19,6,7,7,5,raider,purple,13,,,13,,3,3,3,3,3
░S░e░n░t░r░y░,MrFantastic,100,561658,7,10,18,6,6,6,4,skirmisher,blue,,,,,10,5,5,5,5,5
░S░e░n░t░r░y░,Daredevil,1,477,5,5,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Storm,100,1067890,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
░S░e░n░t░r░y░,Electro,67,52903,5,5,12,5,4,4,2,raider,,,,,5,,5,5,5,5,5
░S░e░n░t░r░y░,Mantis,1,381,4,4,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,MistyKnight,60,78129,7,10,11,5,5,5,3,skirmisher,,,,,,5,5,5,5,5,5
░S░e░n░t░r░y░,Gladiator,105,1550575,7,10,20,7,7,7,5,fortifier,purple,5,13,5,5,5,3,3,3,3,3
░S░e░n░t░r░y░,GhostSpider,95,426438,7,8,18,6,6,6,4,raider,purple,9,9,9,13,9,3,3,3,3,3
░S░e░n░t░r░y░,Shocker,95,748818,7,10,18,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
░S░e░n░t░r░y░,EmmaFrost,105,1296220,7,10,19,6,7,7,4,healer,purple,5,5,13,10,5,3,3,3,3,3
░S░e░n░t░r░y░,LadyDeathstrike,105,1588201,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
░S░e░n░t░r░y░,YoYo,95,755121,7,10,18,6,7,6,4,raider,purple,12,12,12,13,12,3,3,3,3,3
░S░e░n░t░r░y░,Negasonic,95,514230,7,7,18,6,6,6,4,raider,purple,12,12,12,12,12,2,2,2,2,2
░S░e░n░t░r░y░,KamalaKhan,1,937,7,7,1,1,1,,,skirmisher,,,,,,5,5,5,5,5,5
░S░e░n░t░r░y░,Cloak,1,1023,7,8,1,1,1,,,skirmisher,,,,,,5,5,5,5,5,5
░S░e░n░t░r░y░,Gorr,105,1501257,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
░S░e░n░t░r░y░,Stryfe,1,382,4,4,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,UltSpiderMan,1,388,4,4,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Daken,80,214847,7,9,15,6,6,6,4,raider,blue,5,5,5,10,5,5,5,5,5,5
░S░e░n░t░r░y░,Bishop,1,735,7,8,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,SpiderManPavitr,95,504574,7,9,18,6,6,7,5,striker,purple,13,9,9,9,9,3,3,3,3,3
░S░e░n░t░r░y░,Rescue,70,115249,7,8,13,6,6,6,4,healer,,,,5,,,5,5,5,5,5
░S░e░n░t░r░y░,Scream,1,477,5,5,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Cyclops,95,535598,7,11,18,6,6,6,5,raider,purple,9,9,9,10,9,,,,,
░S░e░n░t░r░y░,Ikaris,95,410782,7,9,18,6,6,6,5,raider,purple,10,9,9,10,9,,,,,
░S░e░n░t░r░y░,Killmonger,40,9295,5,5,5,3,2,2,1,raider,,,,,5,,5,5,5,5,5
░S░e░n░t░r░y░,WhiteTiger,1,288,3,3,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Mockingbird,85,258377,7,9,16,6,6,7,5,healer,blue,5,5,10,5,5,5,5,5,5,5
░S░e░n░t░r░y░,Ares,90,529795,7,10,17,8,8,6,6,striker,purple,13,,,,,3,3,3,3,3
░S░e░n░t░r░y░,Taskmaster,105,1497320,7,10,20,6,6,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
░S░e░n░t░r░y░,Sunspot,95,727063,7,10,18,6,6,7,5,striker,purple,13,9,9,9,9,3,3,3,3,3
░S░e░n░t░r░y░,BlackPantherShuri,100,735687,7,9,19,6,7,7,5,raider,purple,5,5,5,13,13,3,3,3,3,3
░S░e░n░t░r░y░,Toad,1,382,4,4,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,VivVision,1,383,4,4,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,CullObsidian,1,477,5,5,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Lizard,100,648265,7,9,18,6,7,7,5,skirmisher,purple,5,5,5,5,13,3,3,3,3,3
░S░e░n░t░r░y░,Moondragon,85,339025,7,8,16,6,7,8,6,healer,blue,10,,10,,,5,5,5,5,5
░S░e░n░t░r░y░,Psylocke,1,288,3,3,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Sybil,90,324505,7,9,17,6,7,6,5,raider,blue,5,,,10,,5,5,5,5,5
░S░e░n░t░r░y░,Vulture,106,1825835,7,10,20,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
░S░e░n░t░r░y░,Ronin,80,181425,7,7,15,6,6,6,4,striker,blue,10,5,5,5,5,5,5,5,5,5
░S░e░n░t░r░y░,Okoye,40,9338,5,5,5,3,2,2,1,skirmisher,,,,,,5,5,5,5,5,5
░S░e░n░t░r░y░,ScientistSupreme,100,976793,7,9,19,6,7,7,5,healer,purple,,,13,,,3,3,3,3,3
░S░e░n░t░r░y░,Moonstone,1,936,7,7,1,1,1,,,striker,,5,,,,,5,5,5,5,5
░S░e░n░t░r░y░,Ronan,1,382,4,4,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,ProximaMidnight,1,478,5,5,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,HankPym,100,779260,7,9,19,7,7,7,5,healer,purple,10,5,13,5,10,3,3,3,3,3
░S░e░n░t░r░y░,Coulson,80,176807,7,7,15,6,6,6,4,striker,blue,10,,5,,,5,5,5,5,5
░S░e░n░t░r░y░,RocketRaccoon,70,190574,7,11,13,7,6,6,4,raider,,,,,5,,5,5,5,5,5
░S░e░n░t░r░y░,SharonCarter,1,736,7,8,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Thor,1,572,6,6,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,DoctorStrange,95,649900,7,9,18,6,7,8,6,skirmisher,purple,,,10,,13,3,3,3,3,3
░S░e░n░t░r░y░,Namor,95,470966,7,9,18,6,6,7,5,raider,purple,,,,13,,3,3,3,3,3
░S░e░n░t░r░y░,Stature,1,476,5,5,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,HumanTorch,105,1684220,7,10,20,7,7,7,5,raider,purple,13,,13,13,,3,3,3,3,3
░S░e░n░t░r░y░,X23,1,290,3,3,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,SilverSamurai,1,288,3,3,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Swarm,45,24616,3,3,8,5,4,4,3,striker,,5,,,,,5,5,5,5,5
░S░e░n░t░r░y░,ThanosEndgame,105,1571421,7,10,20,7,7,7,5,striker,purple,13,5,5,13,5,3,3,3,3,3
░S░e░n░t░r░y░,BlackKnight,100,825780,7,10,19,6,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
░S░e░n░t░r░y░,SymbioteSilverSurfer,95,479342,7,8,18,6,6,7,5,raider,purple,9,9,9,13,9,3,3,3,3,3
░S░e░n░t░r░y░,AmadeusCho,1,888,7,10,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,MariaHill,1,573,6,6,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,CaptainMarvel,1,479,5,5,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,SpiderManNoir,95,416576,7,8,18,6,6,6,4,raider,purple,9,9,9,13,9,3,3,3,3,3
░S░e░n░t░r░y░,IronheartMCU,50,50658,7,8,9,5,5,5,3,skirmisher,,,,,,5,5,5,5,5,5
░S░e░n░t░r░y░,TChalla,1,196,2,2,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,CaptainCarter,100,473128,7,7,18,6,6,6,4,healer,blue,5,5,10,5,5,5,5,5,5,5
░S░e░n░t░r░y░,Carnage,100,600892,7,9,18,6,6,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
░S░e░n░t░r░y░,SpiderSlayer,1,1115,7,9,1,1,1,,,striker,,5,,,,,5,5,5,5,5
░S░e░n░t░r░y░,SpiderManBigTime,55,63018,7,2,10,6,5,5,4,striker,,5,,,,,5,5,5,5,5
░S░e░n░t░r░y░,Ironheart,55,90211,7,9,10,6,5,5,4,raider,,,,,5,,5,5,5,5,5
░S░e░n░t░r░y░,Valkyrie,1,864,7,10,1,1,1,,,,,,,,,,,,,,
░S░e░n░t░r░y░,Sunfire,95,489012,7,10,18,6,7,6,5,striker,purple,13,,,,,3,3,3,3,3
░S░e░n░t░r░y░,AdamWarlock,1,1239,7,10,1,1,1,,,striker,,5,,,,,5,5,5,5,5
░S░e░n░t░r░y░,PandaPool,90,304833,7,8,17,6,6,7,5,fortifier,blue,,10,,,5,5,5,5,5,5
░S░e░n░t░r░y░,PeterBParker,95,492940,7,8,18,6,6,7,5,healer,purple,9,9,13,9,9,3,3,3,3,3
░S░e░n░t░r░y░,CosmicGhostRider,100,560502,7,9,18,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
░S░e░n░t░r░y░,IronPatriot,90,347223,7,9,17,6,7,6,5,skirmisher,purple,5,5,5,5,13,3,3,3,3,3
░S░e░n░t░r░y░,SheHulk,1,960,7,7,1,1,1,,,skirmisher,,,,,,5,5,5,5,5,5
░S░e░n░t░r░y░,SamWilson,80,306351,7,9,15,6,7,7,4,skirmisher,blue,5,5,5,5,10,5,5,5,5,5
░S░e░n░t░r░y░,SymbioteSpiderMan,1,195,2,2,1,1,1,,,,,,,,,,,,,,
